CAMPAIGN_ID,CAMPAIGN_TYPE,DAY, COST , IMPRESSIONS , CLICKS 
SO_Hickory_CNA,Indeed,9/21/22, $39.87 , 1 , 6 
SO_Hickory_CNA,Indeed,9/24/22, $35.57 , 4 , 6 
SO_Hickory_CNA,Indeed,9/26/22, $34.56 , 21 , 15 
SO_Hickory_CNA,Indeed,9/27/22, $6.96 , 23 , 4 
SO_Hickory_CNA,Indeed,9/28/22, $27.71 , 25 , 13 
SO_Hickory_CNA,Indeed,10/1/22, $22.38 , 31 , 4 
SO_Hickory_CNA,Indeed,10/3/22, $56.64 , 11 , 8 
SO_Hickory_CNA,Indeed,10/4/22, $21.93 , 7 , 7 
SO_Hickory_CNA,Indeed,10/5/22, $25.58 , 2 , 7 
SO_Hickory_LVN,Indeed,9/1/22, $22.56 , 91 , 4 
SO_Hickory_LVN,Indeed,9/3/22, $86.57 , 11 , 4 
SO_Hickory_LVN,Indeed,9/4/22, $5.98 , 15 , 3 
SO_Hickory_LVN,Indeed,9/5/22, $15.54 , 23 , 1 
SO_Hickory_LVN,Indeed,9/8/22, $3.76 , 13 , 1 
SO_Hickory_LVN,Indeed,9/13/22, $110.21 , 7 , 7 
SO_Hickory_LVN,Indeed,9/14/22, $113.46 , 9 , 6 
SO_Hickory_LVN,Indeed,9/15/22, $73.14 , 4 , 3 
SO_Hickory_LVN,Indeed,9/18/22, $17.65 ,, 3 
SO_Hickory_LVN,Indeed,9/20/22, $21.83 , 8 , 1 
SO_Hickory_LVN,Indeed,9/21/22, $14.68 , 17 , 3 
SO_Hickory_LVN,Indeed,9/22/22, $107.27 , 2 , 8 
SO_Hickory_LVN,Indeed,9/26/22, $160.71 , 43 , 14 
SO_Hickory_LVN,Indeed,9/28/22, $65.16 , 65 , 4 
SO_Hickory_LVN,Indeed,9/29/22, $99.20 , 73 , 6 
SO_Hickory_LVN,Indeed,9/30/22, $5.46 , 70 , 1 
SO_Hickory_LVN,Indeed,10/3/22, $97.37 , 4 , 8 
SO_Hickory_LVN,Indeed,10/5/22, $105.88 , 7 , 6 
SO_Hickory_LVN,Indeed,10/6/22, $52.39 , 1 , 4 
SO_Hot-Springs_CNA,Indeed,9/1/22, $89.87 , 59 , 17 
SO_Hot-Springs_CNA,Indeed,9/4/22, $41.48 , 15 , 8 
SO_Hot-Springs_CNA,Indeed,9/6/22, $44.46 , 29 , 11 
SO_Hot-Springs_CNA,Indeed,9/7/22, $106.66 , 26 , 11 
SO_Hutchinson_CNA,Indeed,10/7/22, $18.77 , 4 , 7 
SO_Hutchinson_CNA,Indeed,10/10/22, $188.01 , 50 , 7 
SO_Hutchinson_CNA,Indeed,10/12/22, $141.24 , 77 , 8 
SO_Hutchinson_CNA,Indeed,10/13/22, $69.96 , 80 , 7 
SO_Hutchinson_CNA,Indeed,10/14/22, $0.06 , 42 , 1 
SO_Hutchinson_CNA,Indeed,10/17/22, $15.57 , 9 , 3 
SO_Johnstown_LVN,Indeed,9/4/22, $45.33 , 19 , 3 
SO_Johnstown_LVN,Indeed,9/5/22, $84.46 , 19 , 3 
SO_Johnstown_LVN,Indeed,9/6/22, $89.66 , 23 , 4 
SO_Kankakee_LVN,Indeed,9/6/22, $3.22 , 9 , 1 
SO_Kankakee_RN,Indeed,9/1/22, $34.41 , 46 , 3 
SO_Kankakee_RN,Indeed,9/2/22, $7.97 , 41 , 1 
SO_Kankakee_RN,Indeed,9/3/22, $68.46 , 12 , 3 
SO_Kankakee_RN,Indeed,9/7/22, $4.06 , 33 , 1 
SO_Killeen_LVN,Indeed,10/7/22, $20.46 , 1 , 7 
SO_Killeen_LVN,Indeed,10/8/22, $10.79 , 15 , 3 
SO_Killeen_LVN,Indeed,10/9/22, $80.73 , 3 , 8 
SO_Killeen_LVN,Indeed,10/12/22, $65.04 , 94 , 8 
SO_Killeen_LVN,Indeed,10/14/22, $105.66 , 55 , 6 
SO_Killeen_LVN,Indeed,10/15/22, $63.72 , 36 , 3 
SO_Killeen_LVN,Indeed,10/16/22, $37.36 , 59 , 3 
SO_Lancaster_CNA,Indeed,9/9/22, $11.67 , 2 , 1 
SO_Lancaster_CNA,Indeed,9/13/22, $89.64 , 6 , 10 
SO_Lancaster_CNA,Indeed,9/14/22, $82.49 , 2 , 10 
SO_Lancaster_CNA,Indeed,9/15/22, $74.91 , 3 , 8 
SO_Lancaster_CNA,Indeed,9/18/22, $57.32 , 2 , 4 
SO_Lancaster_CNA,Indeed,9/20/22, $119.41 , 1 , 11 
SO_Lancaster_CNA,Indeed,9/21/22, $76.95 , 3 , 8 
SO_Lancaster_CNA,Indeed,9/22/22, $56.11 , 2 , 6 
SO_Lancaster_CNA,Indeed,9/25/22, $100.59 , 8 , 7 
SO_Lancaster_CNA,Indeed,9/27/22, $59.03 , 9 , 10 
SO_Lancaster_CNA,Indeed,9/28/22, $21.40 , 32 , 8 
SO_Lancaster_CNA,Indeed,9/29/22, $40.41 , 41 , 11 
SO_Lancaster_CNA,Indeed,10/2/22, $14.72 , 43 , 3 
SO_Lancaster_CNA,Indeed,10/4/22, $75.75 , 4 , 11 
SO_Lancaster_CNA,Indeed,10/5/22, $73.19 , 7 , 10 
SO_Lancaster_CNA,Indeed,10/6/22, $39.96 , 6 , 7 
SO_Lawrence_CNA,Indeed,9/14/22, $55.79 , 20 , 6 
SO_Lawrence_CNA,Indeed,9/16/22, $51.96 , 30 , 3 
SO_Lawrence_CNA,Indeed,9/17/22, $98.27 , 25 , 6 
SO_Lawrence_CNA,Indeed,9/18/22, $136.38 , 24 , 10 
SO_Lawrence_CNA,Indeed,9/21/22, $200.13 , 23 , 15 
SO_Lawrence_CNA,Indeed,9/23/22, $63.96 , 12 , 4 
SO_Lawrence_CNA,Indeed,9/24/22, $225.12 , 9 , 14 
SO_Lawrence_CNA,Indeed,9/25/22, $48.97 , 9 , 1 
SO_Lawrence_CNA,Indeed,9/28/22, $248.40 , 13 , 15 
SO_Lawrence_CNA,Indeed,9/30/22, $151.04 , 15 , 10 
SO_Lawrence_CNA,Indeed,10/1/22, $116.32 , 6 , 6 
SO_Lawrence_CNA,Indeed,10/2/22, $52.31 , 15 , 3 
SO_Lawrence_CNA,Indeed,10/5/22, $114.81 , 17 , 11 
SO_Lawrence_LVN,Indeed,9/13/22, $0.27 , 1 , 1 
SO_Lawrence_LVN,Indeed,9/15/22, $39.74 , 2 , 6 
SO_Lawrence_LVN,Indeed,9/16/22, $36.77 , 8 , 4 
SO_Lawrence_LVN,Indeed,9/20/22, $67.41 , 24 , 7 
SO_Lawrence_LVN,Indeed,9/22/22, $47.81 , 7 , 1 
SO_Lawrence_LVN,Indeed,9/24/22, $54.07 , 3 , 7 
SO_Lawrence_LVN,Indeed,9/25/22, $34.64 , 7 , 3 
SO_Lawrence_LVN,Indeed,9/29/22, $55.83 , 12 , 4 
SO_Lawrence_LVN,Indeed,10/2/22, $15.29 , 4 , 1 
SO_Lawrence_LVN,Indeed,10/3/22, $41.93 , 3 , 3 
SO_Lawrence_LVN,Indeed,10/4/22, $57.45 , 2 , 3 
SO_Madison_CNA,Indeed,9/22/22, $174.51 , 3 , 7 
SO_Madison_CNA,Indeed,9/24/22, $105.96 , 9 , 7 
SO_Madison_CNA,Indeed,9/25/22, $552.07 , 34 , 25 
SO_Madison_CNA,Indeed,9/26/22, $542.64 , 78 , 34 
SO_Madison_CNA,Indeed,9/29/22, $346.74 , 92 , 21 
SO_Madison_CNA,Indeed,10/1/22, $146.14 , 68 , 8 
SO_Madison_CNA,Indeed,10/2/22, $154.08 , 66 , 10 
SO_Madison_CNA,Indeed,10/3/22, $34.10 , 13 , 3 
SO_Madison_CNA,Indeed,10/6/22, $107.22 , 14 , 7 
SO_Madison_LVN,Indeed,9/1/22, $44.75 , 68 , 4 
SO_Madison_LVN,Indeed,9/2/22, $60.66 , 64 , 3 
SO_Madison_LVN,Indeed,9/4/22, $3.14 , 6 , 1 
SO_Madison_LVN,Indeed,9/8/22, $4.05 , 2 , 1 
SO_Madison_LVN,Indeed,9/26/22, $4.43 , 11 , 1 
SO_Madison_LVN,Indeed,9/27/22, $18.86 , 51 , 4 
SO_Madison_LVN,Indeed,9/28/22, $18.99 , 47 , 6 
SO_Madison_LVN,Indeed,10/2/22, $3.33 , 31 , 1 
SO_Madison_LVN,Indeed,10/4/22, $10.40 , 1 , 3 
SO_Madison_LVN,Indeed,10/8/22, $0.06 , 2 , 1 
SO_Madison_LVN,Indeed,10/10/22, $4.62 , 2 , 1 
SO_Madison_RN,Indeed,9/1/22, $129.53 , 100 , 17 
SO_Madison_RN,Indeed,9/3/22, $48.35 , 55 , 4 
SO_Madison_RN,Indeed,9/4/22, $28.53 , 52 , 4 
SO_Madison_RN,Indeed,9/5/22, $45.18 , 48 , 10 
SO_Mankato_CNA,Indeed,9/13/22, $5.02 ,, 4 
SO_Mankato_CNA,Indeed,9/15/22, $6.56 , 17 , 4 
SO_Mankato_CNA,Indeed,9/16/22, $53.58 , 18 , 14 
SO_Mankato_CNA,Indeed,9/17/22, $32.63 , 22 , 4 
SO_Mankato_CNA,Indeed,9/20/22, $128.14 , 33 , 10 
SO_Mankato_CNA,Indeed,9/22/22, $107.80 , 3 , 7 
SO_Mankato_CNA,Indeed,9/23/22, $38.52 , 7 , 3 
SO_Mankato_CNA,Indeed,9/24/22, $77.12 , 2 , 3 
SO_Mankato_CNA,Indeed,9/27/22, $71.25 , 6 , 8 
SO_Mankato_CNA,Indeed,9/29/22, $39.99 , 2 , 4 
SO_Mankato_CNA,Indeed,9/30/22, $77.05 , 2 , 6 
SO_Mankato_CNA,Indeed,10/1/22, $68.04 ,, 1 
SO_Mankato_CNA,Indeed,10/4/22, $41.00 , 3 , 3 
SO_Mankato_CNA,Indeed,10/6/22, $33.24 , 3 , 4 
SO_Milwaukee_LVN,Indeed,9/1/22, $3.57 , 125 , 3 
SO_Milwaukee_LVN,Indeed,9/4/22, $23.87 , 32 , 4 
SO_Milwaukee_LVN,Indeed,9/8/22, $5.23 , 32 , 1 
SO_Milwaukee_LVN,Indeed,9/14/22, $107.07 , 8 , 8 
SO_Milwaukee_LVN,Indeed,9/16/22, $86.82 , 15 , 6 
SO_Milwaukee_LVN,Indeed,9/19/22, $112.76 , 10 , 4 
SO_Milwaukee_LVN,Indeed,9/22/22, $39.75 , 15 , 4 
SO_Milwaukee_LVN,Indeed,9/25/22, $41.36 , 21 , 4 
SO_Milwaukee_LVN,Indeed,9/26/22, $107.02 , 108 , 6 
SO_Milwaukee_LVN,Indeed,9/27/22, $85.29 , 103 , 6 
SO_Milwaukee_LVN,Indeed,9/30/22, $9.09 , 114 , 3 
SO_Milwaukee_LVN,Indeed,10/2/22, $102.60 , 88 , 6 
SO_Milwaukee_LVN,Indeed,10/3/22, $50.49 , 6 , 3 
SO_Milwaukee_LVN,Indeed,10/5/22, $3.44 , 4 , 1 
SO_Milwaukee_LVN,Indeed,10/10/22, $4.94 , 2 , 1 
SO_Milwaukee_LVN,Indeed,10/12/22, $51.57 , 40 , 3 
SO_Milwaukee_LVN,Indeed,10/14/22, $3.89 , 33 , 1 
SO_Milwaukee_LVN,Indeed,10/15/22, $5.49 , 33 , 6 
SO_Milwaukee_RN,Indeed,9/2/22, $40.71 , 167 , 4 
SO_Milwaukee_RN,Indeed,9/4/22, $25.08 , 35 , 1 
SO_Milwaukee_RN,Indeed,9/5/22, $124.05 , 70 , 10 
SO_Milwaukee_RN,Indeed,9/6/22, $83.33 , 58 , 10 
SO_Milwaukee_RN,Indeed,9/9/22, $15.18 , 9 , 1 
SO_Milwaukee_RN,Indeed,9/13/22, $7.69 , 10 , 4 
SO_Milwaukee_RN,Indeed,9/14/22, $6.73 , 7 , 4 
SO_Milwaukee_RN,Indeed,9/15/22, $76.46 , 21 , 4 
SO_Milwaukee_RN,Indeed,9/19/22, $94.07 , 8 , 8 
SO_Milwaukee_RN,Indeed,9/21/22, $24.62 , 1 , 4 
SO_Milwaukee_RN,Indeed,9/22/22, $5.40 , 13 , 1 
SO_Milwaukee_RN,Indeed,9/24/22, $33.42 , 2 , 3 
SO_Milwaukee_RN,Indeed,9/27/22, $3.38 , 11 , 1 
SO_Milwaukee_RN,Indeed,9/29/22, $6.48 , 7 , 1 
SO_Milwaukee_RN,Indeed,9/30/22, $5.96 , 9 , 6 
SO_Milwaukee_RN,Indeed,10/1/22, $9.90 , 90 , 4 
SO_Milwaukee_RN,Indeed,10/4/22, $50.61 , 7 , 3 
SO_Milwaukee_RN,Indeed,10/6/22, $42.79 , 9 , 4 
SO_Milwaukee_RN,Indeed,10/7/22, $93.38 , 9 , 10 
SO_Milwaukee_RN,Indeed,10/8/22, $12.76 , 8 , 1 
SO_Milwaukee_RN,Indeed,10/11/22, $76.30 , 12 , 7 
SO_Milwaukee_RN,Indeed,10/13/22, $75.90 , 102 , 6 
SO_Milwaukee_RN,Indeed,10/14/22, $35.06 , 97 , 4 
SO_Milwaukee_RN,Indeed,10/15/22, $9.95 , 84 , 6 
SO_Milwaukee_RN,Indeed,10/18/22, $71.72 , 120 , 8 
SO_Milwaukee_RN,Indeed,10/20/22, $65.87 , 99 , 8 
SO_Milwaukee_RN,Indeed,10/21/22, $43.41 , 92 , 4 
SO_Milwaukee_RN,Indeed,10/22/22, $13.55 , 69 , 3 
SO_Milwaukee_RN,Indeed,10/25/22, $82.99 , 97 , 8 
SO_Minneapolis_LVN,Indeed,9/1/22, $66.74 , 140 , 10 
SO_Minneapolis_LVN,Indeed,9/2/22, $52.02 , 114 , 10 
SO_Minneapolis_LVN,Indeed,9/3/22, $26.61 , 18 , 6 
SO_Minneapolis_LVN,Indeed,9/6/22, $67.88 , 30 , 13 
SO_Napa_RN,Indeed,9/1/22, $69.78 , 85 , 7 
SO_Napa_RN,Indeed,9/2/22, $118.56 , 58 , 10 
SO_Napa_RN,Indeed,9/3/22, $19.88 , 18 , 4 
SO_Napa_RN,Indeed,9/6/22, $26.43 , 39 , 4 
SO_New-Castle_LVN,Indeed,9/14/22, $45.09 , 2 , 8 
SO_New-Castle_LVN,Indeed,9/15/22, $34.56 , 12 , 3 
SO_New-Castle_LVN,Indeed,9/16/22, $66.20 , 11 , 4 
SO_New-Castle_LVN,Indeed,9/19/22, $135.77 , 9 , 7 
SO_New-Castle_LVN,Indeed,9/21/22, $45.57 , 2 , 6 
SO_New-Castle_LVN,Indeed,9/22/22, $23.69 , 1 , 4 
SO_New-Castle_LVN,Indeed,9/24/22, $32.32 , 8 , 3 
SO_New-Castle_LVN,Indeed,9/27/22, $87.65 , 2 , 3 
SO_New-Castle_LVN,Indeed,9/29/22, $69.15 , 2 , 4 
SO_New-Castle_LVN,Indeed,9/30/22, $6.05 , 8 , 1 
SO_New-Castle_LVN,Indeed,10/2/22, $19.15 , 2 , 4 
SO_New-Castle_LVN,Indeed,10/5/22, $4.65 , 4 , 1 
SO_New-Haven_RN,Indeed,9/1/22, $71.41 , 103 , 21 
SO_New-Haven_RN,Indeed,9/2/22, $15.87 , 100 , 10 
SO_New-Haven_RN,Indeed,9/3/22, $45.78 , 39 , 14 
SO_New-Haven_RN,Indeed,9/6/22, $22.94 , 30 , 10 
SO_New-York_CNA,Indeed,9/1/22, $209.79 , 761 , 66 
SO_New-York_CNA,Indeed,9/2/22, $222.73 , 794 , 50 
SO_New-York_CNA,Indeed,9/3/22, $167.13 , 150 , 42 
SO_New-York_CNA,Indeed,9/6/22, $312.75 , 217 , 52 
SO_New-York_CNA,Indeed,9/8/22, $132.47 , 78 , 28 
SO_New-York_CNA,Indeed,9/9/22, $11.59 , 20 , 3 
SO_New-York_CNA,Indeed,9/12/22, $70.97 , 30 , 18 
SO_New-York_CNA,Indeed,9/15/22, $93.33 , 47 , 21 
SO_New-York_CNA,Indeed,9/17/22, $26.63 , 34 , 13 
SO_New-York_CNA,Indeed,9/18/22, $97.86 , 72 , 28 
SO_New-York_CNA,Indeed,9/19/22, $92.82 , 68 , 24 
SO_New-York_CNA,Indeed,9/22/22, $79.05 , 53 , 25 
SO_New-York_CNA,Indeed,9/24/22, $52.35 , 22 , 18 
SO_New-York_CNA,Indeed,9/25/22, $144.00 , 7 , 64 
SO_New-York_CNA,Indeed,9/26/22, $82.99 , 31 , 45 
SO_New-York_CNA,Indeed,9/29/22, $32.13 , 360 , 39 
SO_New-York_CNA,Indeed,10/1/22, $44.88 , 404 , 24 
SO_New-York_CNA,Indeed,10/2/22, $82.76 , 526 , 41 
SO_New-York_CNA,Indeed,10/3/22, $150.17 , 57 , 41 
SO_New-York_CNA,Indeed,10/6/22, $228.48 , 84 , 32 
SO_New-York_CNA,Indeed,10/8/22, $187.74 , 107 , 31 
SO_New-York_CNA,Indeed,10/9/22, $142.89 , 119 , 31 
SO_New-York_CNA,Indeed,10/10/22, $372.50 , 176 , 56 
SO_New-York_CNA,Indeed,10/13/22, $291.89 , 407 , 55 
SO_New-York_CNA,Indeed,10/15/22, $135.21 , 294 , 36 
SO_New-York_CNA,Indeed,10/16/22, $276.47 , 289 , 63 
SO_New-York_CNA,Indeed,10/17/22, $223.16 , 405 , 53 
SO_New-York_CNA,Indeed,10/20/22, $241.11 , 418 , 42 
SO_New-York_CNA,Indeed,10/22/22, $144.63 , 295 , 27 
SO_New-York_CNA,Indeed,10/23/22, $240.60 , 310 , 36 
SO_New-York_CNA,Indeed,10/24/22, $259.58 , 408 , 60 
SO_New-York_CNA,Indeed,10/27/22, $184.98 , 523 , 31 
SO_New-York_CNA,Indeed,10/29/22, $225.24 , 216 , 32 
SO_New-York_CNA,Indeed,10/30/22, $116.94 , 238 , 29 
SO_New-York_CNA,Indeed,10/31/22, $145.41 , 304 , 29 
SO_New-York_CNA,Indeed,11/3/22, $66.55 , 143 , 13 
SO_New-York_LVN,Indeed,9/2/22, $589.37 ," 1,774 ", 46 
SO_New-York_LVN,Indeed,9/3/22, $537.72 , 201 , 39 
SO_New-York_LVN,Indeed,9/4/22, $602.81 , 240 , 46 
SO_New-York_LVN,Indeed,9/7/22, $584.97 , 227 , 49 
SO_New-York_LVN,Indeed,9/9/22, $165.17 , 47 , 11 
SO_New-York_LVN,Indeed,9/12/22, $455.94 , 75 , 46 
SO_New-York_LVN,Indeed,9/13/22, $435.57 , 67 , 45 
SO_New-York_LVN,Indeed,9/16/22, $305.15 , 58 , 24 
SO_New-York_LVN,Indeed,9/18/22, $249.73 , 50 , 18 
SO_New-York_LVN,Indeed,9/19/22, $275.90 , 72 , 24 
SO_New-York_LVN,Indeed,9/20/22, $370.58 , 91 , 34 
SO_New-York_LVN,Indeed,9/23/22, $271.53 , 62 , 20 
SO_New-York_LVN,Indeed,9/25/22, $351.79 , 133 , 39 
SO_New-York_LVN,Indeed,9/26/22, $287.81 , 416 , 56 
SO_New-York_LVN,Indeed,9/27/22, $199.35 , 173 , 38 
SO_New-York_LVN,Indeed,9/30/22, $89.67 , 553 , 21 
SO_New-York_LVN,Indeed,10/2/22, $302.49 , 675 , 38 
SO_New-York_LVN,Indeed,10/3/22, $420.33 , 66 , 35 
SO_New-York_LVN,Indeed,10/4/22, $418.50 , 95 , 35 
SO_New-York_LVN,Indeed,10/7/22, $154.89 , 92 , 17 
SO_New-York_LVN,Indeed,10/9/22, $230.23 , 73 , 15 
SO_New-York_LVN,Indeed,10/10/22, $457.89 , 101 , 29 
SO_New-York_LVN,Indeed,10/11/22, $382.08 , 108 , 27 
SO_New-York_LVN,Indeed,10/14/22, $386.94 , 300 , 27 
SO_New-York_LVN,Indeed,10/16/22, $203.54 , 213 , 21 
SO_New-York_LVN,Indeed,10/17/22, $641.19 , 464 , 50 
SO_New-York_LVN,Indeed,10/18/22, $770.16 , 432 , 45 
SO_New-York_LVN,Indeed,10/21/22, $452.98 , 395 , 32 
SO_New-York_LVN,Indeed,10/23/22, $201.38 , 243 , 14 
SO_New-York_LVN,Indeed,10/24/22, $350.53 , 370 , 31 
SO_New-York_LVN,Indeed,10/25/22, $555.81 , 316 , 27 
SO_New-York_RN,Indeed,9/2/22, $155.48 , 531 , 55 
SO_New-York_RN,Indeed,9/4/22, $214.13 , 183 , 66 
SO_New-York_RN,Indeed,9/5/22, $208.38 , 218 , 57 
SO_New-York_RN,Indeed,9/6/22, $251.77 , 218 , 52 
SO_New-York_RN,Indeed,9/9/22, $1.45 , 18 , 6 
SO_New-York_RN,Indeed,9/13/22, $56.25 , 29 , 36 
SO_New-York_RN,Indeed,9/14/22, $17.10 , 32 , 18 
SO_New-York_RN,Indeed,9/15/22, $38.76 , 22 , 22 
SO_New-York_RN,Indeed,9/18/22, $22.54 , 12 , 10 
SO_New-York_RN,Indeed,9/20/22, $32.55 , 33 , 22 
SO_New-York_RN,Indeed,9/21/22, $16.11 , 11 , 10 
SO_New-York_RN,Indeed,9/22/22, $24.17 , 26 , 13 
SO_New-York_RN,Indeed,9/25/22, $33.29 , 4 , 17 
SO_New-York_RN,Indeed,9/27/22, $2.69 , 32 , 34 
SO_New-York_RN,Indeed,9/28/22, $4.80 , 42 , 24 
SO_New-York_RN,Indeed,9/29/22, $9.65 , 62 , 38 
SO_New-York_RN,Indeed,10/2/22, $37.86 , 67 , 39 
SO_New-York_RN,Indeed,10/4/22, $37.31 , 78 , 25 
SO_New-York_RN,Indeed,10/5/22, $117.30 , 69 , 31 
SO_New-York_RN,Indeed,10/6/22, $48.14 , 100 , 22 
SO_Norfolk_CNA,Indeed,10/8/22, $31.56 , 7 , 4 
SO_Norfolk_CNA,Indeed,10/10/22, $71.38 , 8 , 4 
SO_Norfolk_CNA,Indeed,10/12/22, $73.94 , 25 , 3 
SO_Norfolk_CNA,Indeed,10/13/22, $76.02 , 24 , 4 
SO_Norwalk_CNA,Indeed,10/8/22, $205.48 , 22 , 14 
SO_Norwalk_CNA,Indeed,10/10/22, $44.40 , 25 , 4 
SO_Norwalk_CNA,Indeed,10/11/22, $254.85 , 29 , 10 
SO_Norwalk_CNA,Indeed,10/12/22, $200.05 , 88 , 14 
SO_Norwalk_CNA,Indeed,10/15/22, $11.35 , 19 , 1 
SO_Norwalk_LVN,Indeed,10/7/22, $5.61 , 2 , 1 
SO_Norwalk_LVN,Indeed,10/9/22, $66.60 , 7 , 3 
SO_Norwalk_LVN,Indeed,10/10/22, $19.47 , 32 , 4 
SO_Norwalk_LVN,Indeed,10/13/22, $91.41 , 80 , 4 
SO_Norwalk_LVN,Indeed,10/16/22, $27.67 , 21 , 1 
SO_Norwalk_LVN,Indeed,10/17/22, $8.68 , 43 , 1 
SO_Norwalk_LVN,Indeed,10/18/22, $9.78 , 47 , 3 
SO_Norwalk_LVN,Indeed,10/21/22, $59.78 , 39 , 4 
SO_Norwalk_LVN,Indeed,10/23/22, $70.40 , 18 , 3 
SO_Norwalk_LVN,Indeed,10/25/22, $73.07 , 43 , 4 
SO_Norwalk_LVN,Indeed,10/26/22, $42.56 , 9 , 1 
SO_Norwich_CNA,Indeed,9/3/22, $22.85 , 17 , 4 
SO_Norwich_CNA,Indeed,9/5/22, $71.28 , 6 , 6 
SO_Norwich_CNA,Indeed,9/6/22, $13.42 , 12 , 4 
SO_Norwich_CNA,Indeed,9/7/22, $57.46 , 11 , 4 
SO_Norwich_CNA,Indeed,9/12/22, $11.68 ,, 1 
SO_Norwich_CNA,Indeed,9/14/22, $120.23 , 1 , 8 
SO_Norwich_CNA,Indeed,9/15/22, $34.29 , 2 , 3 
SO_Norwich_CNA,Indeed,9/16/22, $51.79 , 1 , 6 
SO_Norwich_CNA,Indeed,9/19/22, $39.30 , 6 , 3 
SO_Norwich_CNA,Indeed,9/21/22, $91.59 , 6 , 7 
SO_Norwich_CNA,Indeed,9/22/22, $15.48 , 4 , 1 
SO_Norwich_CNA,Indeed,9/23/22, $64.68 , 3 , 3 
SO_Norwich_CNA,Indeed,9/26/22, $56.50 , 33 , 14 
SO_Norwich_CNA,Indeed,9/28/22, $11.01 , 23 , 8 
SO_Norwich_CNA,Indeed,9/29/22, $10.98 , 24 , 3 
SO_Norwich_CNA,Indeed,9/30/22, $12.92 ,, 3 
SO_Norwich_CNA,Indeed,10/3/22, $48.86 , 2 , 8 
SO_Norwich_CNA,Indeed,10/5/22, $49.38 , 2 , 4 
SO_Norwich_CNA,Indeed,10/6/22, $35.31 , 7 , 7 
SO_Norwich_CNA,Indeed,10/7/22, $33.69 ,, 6 
SO_Norwich_CNA,Indeed,11/5/22, $131.60 , 79 , 6 
SO_Norwich_CNA,Indeed,11/7/22, $127.17 , 108 , 10 
SO_Norwich_CNA,Indeed,11/8/22, $250.62 , 94 , 17 
SO_Norwich_CNA,Indeed,11/9/22, $179.16 , 44 , 13 
SO_Norwich_LVN,Indeed,9/4/22, $13.79 , 12 , 1 
SO_Norwich_LVN,Indeed,9/6/22, $30.15 , 34 , 4 
SO_Norwich_LVN,Indeed,9/7/22, $18.81 , 17 , 3 
SO_Norwich_LVN,Indeed,9/8/22, $93.12 , 3 , 4 
SO_Ogden_CNA,Indeed,9/3/22, $50.94 , 17 , 3 
SO_Ogden_CNA,Indeed,9/5/22, $44.70 , 11 , 1 
SO_Ogden_CNA,Indeed,9/6/22, $79.77 , 24 , 6 
SO_Ogden_CNA,Indeed,9/7/22, $57.57 , 21 , 4 
SO_Ogden_CNA,Indeed,9/12/22, $73.83 , 2 , 6 
SO_Ogden_CNA,Indeed,9/14/22, $204.42 , 1 , 7 
SO_Ogden_CNA,Indeed,9/15/22, $50.11 , 2 , 4 
SO_Ogden_CNA,Indeed,9/16/22, $15.63 ,, 3 
SO_Ogden_CNA,Indeed,9/20/22, $38.22 , 4 , 3 
SO_Ogden_CNA,Indeed,9/22/22, $14.52 , 2 , 1 
SO_Ogden_CNA,Indeed,9/23/22, $60.86 , 1 , 4 
SO_Ogden_CNA,Indeed,9/24/22, $85.68 ,, 6 
SO_Ogden_CNA,Indeed,9/27/22, $221.60 , 32 , 11 
SO_Ogden_CNA,Indeed,9/29/22, $108.98 , 46 , 8 
SO_Ogden_CNA,Indeed,9/30/22, $135.78 , 43 , 10 
SO_Ogden_CNA,Indeed,10/1/22, $39.77 , 42 , 4 
SO_Ogden_CNA,Indeed,10/4/22, $93.00 , 9 , 4 
SO_Ogden_CNA,Indeed,10/6/22, $55.05 , 9 , 3 
SO_Ogden_CNA,Indeed,10/7/22, $94.27 , 12 , 7 
SO_Ogden_CNA,Indeed,10/8/22, $56.45 , 12 , 3 
SO_Ogden_CNA,Indeed,10/11/22, $68.09 , 12 , 4 
SO_Ogden_CNA,Indeed,10/13/22, $48.46 , 31 , 3 
SO_Ogden_CNA,Indeed,10/14/22, $102.85 , 37 , 6 
SO_Ogden_CNA,Indeed,10/15/22, $15.42 , 12 , 1 
SO_Olympia_MedTech,Indeed,9/14/22, $68.21 , 6 , 13 
SO_Olympia_MedTech,Indeed,9/16/22, $218.04 , 7 , 25 
SO_Olympia_MedTech,Indeed,9/17/22, $197.36 , 9 , 18 
SO_Olympia_MedTech,Indeed,9/18/22, $30.13 , 2 , 13 
SO_Olympia_MedTech,Indeed,9/21/22, $184.71 , 11 , 21 
SO_Olympia_MedTech,Indeed,9/23/22, $61.41 , 17 , 10 
SO_Olympia_MedTech,Indeed,9/24/22, $176.79 , 2 , 15 
SO_Olympia_MedTech,Indeed,9/25/22, $151.16 , 2 , 10 
SO_Olympia_MedTech,Indeed,9/28/22, $110.05 , 7 , 14 
SO_Olympia_MedTech,Indeed,9/30/22, $55.72 , 1 , 14 
SO_Olympia_MedTech,Indeed,10/1/22, $57.69 , 3 , 8 
SO_Olympia_MedTech,Indeed,10/2/22, $95.82 , 2 , 10 
SO_Olympia_MedTech,Indeed,10/5/22, $144.11 , 3 , 11 
SO_Olympia_MedTech,Indeed,10/7/22, $68.73 , 4 , 4 
SO_Ontario_CNA,Indeed,9/14/22, $38.46 , 12 , 7 
